"ObsID";"StudyID";"TumourType";"TumourSite";"ObsResult";"pValue";"Operator";"TD50_Gold";"TD50_Lhasa"
21053;452;"Neurofibrosarcoma";"Pituitary gland";"Not specified";1.0;"=";0.0;0.0
21158;1068;"Adenoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21159;26;"Adenoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21160;743;"Adenoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21161;744;"Adenoma";"Pars distalis";"Not specified";0.0176;"<=";0.0;163.945168
21168;190;"Adenoma";"Pars distalis";"Not specified";0.3189;"<=";0.0;0.0
21169;5;"Adenoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21170;192;"Adenoma";"Pars distalis";"Not specified";0.1701;"<=";0.0;0.0
21223;452;"Adenoma";"Pars distalis";"Not specified";0.0004;"<=";0.0;16.833579
21262;487;"Adenoma";"Pars distalis";"Not specified";0.0016;"<=";0.0;14.672292
21263;488;"Adenoma";"Pars distalis";"Not specified";0.0017;"<=";0.0;16.727632
21264;1129;"Adenoma";"Pars distalis";"Not specified";0.1552;"<=";0.0;112.952005
21265;490;"Adenoma";"Pars distalis";"Not specified";0.1049;"<=";0.0;95.210975
21301;26;"Carcinoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21302;743;"Carcinoma";"Pars distalis";"Not specified";1.0;"=";0.0;0.0
21331;452;"Carcinoma";"Pars distalis";"Not specified";0.3846;"<=";0.0;123.447502
21339;487;"Carcinoma";"Pars distalis";"Not specified";0.5;"<=";0.0;0.0
21340;488;"Carcinoma";"Pars distalis";"Not specified";0.5;"<=";0.0;0.0
21344;190;"Sarcoma- histiocytic";"Pars distalis";"Not specified";0.5;"<=";0.0;0.0
21409;1068;"Adenoma";"Pars intermedia";"Not specified";1.0;"=";0.0;0.0
21410;744;"Adenoma";"Pars intermedia";"Not specified";0.5;"<=";0.0;0.0
21469;743;"Carcinoma";"Pars intermedia";"Not specified";0.5;"<=";0.0;0.0
21490;1068;"Carcinoma- alveolar/bronchiolar";"Pleura";"Not specified";0.5;"<=";0.0;0.0
21533;1129;"Carcinoma- squamous cell- adventitia";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21534;490;"Carcinoma- squamous cell- adventitia";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21639;744;"Adenoma";"Preputial gland";"Not specified";0.3788;"<=";0.0;1381.3447
21642;192;"Adenoma";"Preputial gland";"Not specified";0.1212;"<=";0.0;0.0
21692;744;"Carcinoma";"Preputial gland";"Not specified";0.2499;"<=";0.0;0.0
21695;192;"Carcinoma";"Preputial gland";"Not specified";0.2499;"<=";0.0;0.0
21718;490;"Carcinoma";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21719;26;"Cholangiocarcinoma";"Preputial gland";"Not specified";0.5;"<=";0.0;0.0
21734;744;"Sarcoma- histiocytic";"Preputial gland";"Not specified";0.5;"<=";0.0;0.0
21739;490;"Leukaemia- granulocytic";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21757;744;"Leukaemia- mononuclear cell";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21759;192;"Leukaemia- mononuclear cell";"Preputial gland";"Not specified";0.2475;"<=";0.0;0.0
21786;1129;"Lymphoma- malignant";"Preputial gland";"Not specified";0.2475;"<=";0.0;0.0
21787;490;"Lymphoma- malignant";"Preputial gland";"Not specified";0.2872;"<=";0.0;0.0
21790;1129;"Sarcoma";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21791;490;"Sarcoma";"Preputial gland";"Not specified";1.0;"=";0.0;0.0
21797;1129;"Carcinoma- squamous cell";"Preputial gland";"Not specified";0.2302;"<=";0.0;0.0
21798;490;"Carcinoma- squamous cell";"Preputial gland";"Not specified";0.0875;"<=";0.0;929.327855
21822;744;"Adenoma";"Prostate";"Not specified";0.1212;"<=";0.0;0.0
21825;191;"Adenoma";"Prostate";"Not specified";0.5;"<=";0.0;0.0
21872;26;"Haemangiosarcoma";"Prostate";"Not specified";0.5;"<=";0.0;0.0
21882;744;"Sarcoma- histiocytic";"Prostate";"Not specified";0.5;"<=";0.0;0.0
21914;744;"Leukaemia- mononuclear cell";"Prostate";"Not specified";0.2499;"<=";0.0;793.185258
21916;192;"Leukaemia- mononuclear cell";"Prostate";"Not specified";0.2367;"<=";0.0;0.0
21962;26;"Lymphoma- malignant";"Prostate";"Not specified";0.5;"<=";0.0;0.0
21966;191;"Lymphoma- malignant";"Prostate";"Not specified";0.2475;"<=";0.0;0.0
22007;744;"Mesothelioma- malignant";"Prostate";"Not specified";0.5;"<=";0.0;0.0
22008;192;"Mesothelioma- malignant";"Prostate";"Not specified";1.0;"=";0.0;0.0
22037;1129;"Adenocarcinoma";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22038;490;"Adenocarcinoma";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22039;1129;"Carcinoma";"Dorsal prostate";"Not specified";0.5;"<=";0.0;782.370225
22040;490;"Carcinoma";"Dorsal prostate";"Not specified";0.5;"<=";0.0;794.955067
22041;490;"Sarcoma- histiocytic";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22042;490;"Leukaemia- granulocytic";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22043;1129;"Lymphoma- malignant";"Dorsal prostate";"Not specified";0.3633;"<=";0.0;0.0
22044;490;"Lymphoma- malignant";"Dorsal prostate";"Not specified";0.3275;"<=";0.0;0.0
22045;490;"Mesothelioma- malignant";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22046;490;"Sarcoma";"Dorsal prostate";"Not specified";1.0;"=";0.0;0.0
22047;1129;"Adenocarcinoma";"Ventral prostate";"Not specified";1.0;"=";0.0;0.0
22048;490;"Adenocarcinoma";"Ventral prostate";"Not specified";1.0;"=";0.0;0.0
22049;1129;"Adenoma";"Ventral prostate";"Not specified";1.0;"=";0.0;0.0
22050;490;"Adenoma";"Ventral prostate";"Not specified";1.0;"=";0.0;0.0
22051;1129;"Carcinoma";"Ventral prostate";"Not specified";0.5;"<=";0.0;782.370225
22052;490;"Carcinoma";"Ventral prostate";"Not specified";0.5;"<=";0.0;794.955067
22053;490;"Leukaemia- granulocytic";"Ventral prostate";"Not specified";1.0;"=";0.0;0.0
22054;1129;"Lymphoma- malignant";"Ventral prostate";"Not specified";0.2475;"<=";0.0;0.0
22055;490;"Lymphoma- malignant";"Ventral prostate";"Not specified";0.2872;"<=";0.0;0.0
22070;743;"Adenoma";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22080;457;"Carcinoma";"Salivary gland";"Not specified";0.5;"<=";0.0;11.195635
22081;458;"Carcinoma";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22097;490;"Carcinoma";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22131;490;"Histiocytoma- fibrous";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22136;26;"Hepatoblastoma";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22148;744;"Sarcoma- histiocytic";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22150;190;"Sarcoma- histiocytic";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22151;5;"Sarcoma- histiocytic";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22162;487;"Leukaemia- granulocytic";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22163;488;"Leukaemia- granulocytic";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22164;490;"Leukaemia- granulocytic";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22192;743;"Leukaemia- mononuclear cell";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22193;744;"Leukaemia- mononuclear cell";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22198;192;"Leukaemia- mononuclear cell";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22227;487;"Leukaemia- mononuclear cell";"Salivary gland";"Not specified";0.5;"<=";0.0;643.368266
22228;488;"Leukaemia- mononuclear cell";"Salivary gland";"Not specified";0.5;"<=";0.0;675.178436
22281;1068;"Lymphoma- malignant";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22286;190;"Lymphoma- malignant";"Salivary gland";"Not specified";0.2565;"<=";0.0;0.0
22319;452;"Lymphoma- malignant";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22343;1129;"Lymphoma- malignant";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22344;490;"Lymphoma- malignant";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22360;1129;"Neurofibrosarcoma";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22361;490;"Neurofibrosarcoma";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22403;5;"Schwannoma- malignant";"Salivary gland";"Not specified";0.5;"<=";0.0;0.0
22404;192;"Schwannoma- malignant";"Salivary gland";"Not specified";1.0;"=";0.0;0.0
22436;1129;"Adenocarcinoma";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22437;490;"Adenocarcinoma";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22442;26;"Adenoma";"Seminal vesicle";"Not specified";0.5;"<=";0.0;0.0
22446;490;"Adenoma";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22461;1129;"Carcinoma";"Seminal vesicle";"Not specified";0.5;"<=";0.0;782.370225
22462;490;"Carcinoma";"Seminal vesicle";"Not specified";0.5;"<=";0.0;794.955067
22485;26;"Sarcoma- histiocytic";"Seminal vesicle";"Not specified";0.5;"<=";0.0;0.0
22491;490;"Sarcoma- histiocytic";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22520;744;"Leukaemia- mononuclear cell";"Seminal vesicle";"Not specified";0.2475;"<=";0.0;749.902448
22523;192;"Leukaemia- mononuclear cell";"Seminal vesicle";"Not specified";0.2367;"<=";0.0;0.0
22558;26;"Lymphoma- malignant";"Seminal vesicle";"Not specified";0.5;"<=";0.0;0.0
22560;191;"Lymphoma- malignant";"Seminal vesicle";"Not specified";0.2475;"<=";0.0;0.0
22580;1129;"Lymphoma- malignant";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22581;490;"Lymphoma- malignant";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22599;744;"Mesothelioma- malignant";"Seminal vesicle";"Not specified";0.5;"<=";0.0;0.0
22600;192;"Mesothelioma- malignant";"Seminal vesicle";"Not specified";0.5;"<=";0.0;0.0
22625;490;"Sarcoma";"Seminal vesicle";"Not specified";1.0;"=";0.0;0.0
22702;26;"Carcinoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22723;1129;"Carcinoma";"Muscle";"Not specified";0.5;"<=";0.0;782.370225
22724;490;"Carcinoma";"Muscle";"Not specified";0.5;"<=";0.0;794.955067
22742;1068;"Fibrosarcoma";"Muscle";"Not specified";1.0;"=";0.0;0.0
22767;490;"Histiocytoma- fibrous";"Muscle";"Not specified";1.0;"=";0.0;0.0
22770;487;"Tumour- granulosa cell- malignant";"Muscle";"Not specified";1.0;"=";0.0;0.0
22771;488;"Tumour- granulosa cell- malignant";"Muscle";"Not specified";1.0;"=";0.0;0.0
22794;1068;"Haemangiosarcoma";"Muscle";"Not specified";1.0;"=";0.0;0.0
22796;190;"Haemangiosarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22797;191;"Haemangiosarcoma";"Muscle";"Not specified";1.0;"=";0.0;0.0
22822;487;"Haemangiosarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22823;488;"Haemangiosarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22828;26;"Hepatoblastoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22885;190;"Sarcoma- histiocytic";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22886;5;"Sarcoma- histiocytic";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22905;487;"Sarcoma- histiocytic";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22906;488;"Sarcoma- histiocytic";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22921;192;"Leukaemia- mononuclear cell";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22934;1068;"Lipoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22937;487;"Lipoma";"Muscle";"Not specified";1.0;"=";0.0;0.0
22938;488;"Lipoma";"Muscle";"Not specified";1.0;"=";0.0;0.0
22964;1068;"Lymphoma- malignant";"Muscle";"Not specified";0.5;"<=";0.0;0.0
22967;190;"Lymphoma- malignant";"Muscle";"Not specified";0.3788;"<=";0.0;0.0
23000;743;"Mesothelioma- malignant";"Muscle";"Not specified";1.0;"=";0.0;0.0
23047;5;"Rhabdomyosarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23102;5;"Sarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23135;487;"Sarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23136;488;"Sarcoma";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23137;190;"Sarcoma- stromal cell";"Muscle";"Not specified";1.0;"=";0.0;0.0
23156;191;"Carcinoma- squamous cell";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23159;1068;"Teratoma- malignant";"Muscle";"Not specified";0.5;"<=";0.0;0.0
23619;743;"Adenoma- basal cell";"Skin";"Not specified";1.0;"=";0.0;0.0
23620;744;"Adenoma- basal cell";"Skin";"Not specified";0.2499;"<=";0.0;0.0
23623;192;"Adenoma- basal cell";"Skin";"Not specified";0.1212;"<=";0.0;0.0
23644;452;"Adenoma- basal cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
23661;1129;"Adenoma- basal cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
23662;490;"Adenoma- basal cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
23692;743;"Carcinoma- basal cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
23718;452;"Carcinoma- basal cell";"Skin";"Not specified";0.3676;"<=";0.0;159.854853
23806;743;"Fibroma";"Skin";"Not specified";0.5;"<=";0.0;0.0
23815;452;"Fibroma";"Skin";"Not specified";0.1126;"<=";0.0;200.022083
23816;487;"Fibroma";"Skin";"Not specified";1.0;"=";0.0;0.0
23817;488;"Fibroma";"Skin";"Not specified";1.0;"=";0.0;0.0
23818;1129;"Fibroma";"Skin";"Not specified";0.5041;"<=";0.0;0.0
23819;490;"Fibroma";"Skin";"Not specified";0.4384;"<=";0.0;0.0
23850;452;"Fibrosarcoma";"Skin";"Not specified";0.012;"<=";0.0;66.157974
23853;1129;"Fibrosarcoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
23854;490;"Fibrosarcoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
23865;192;"Histiocytoma- fibrous";"Skin";"Not specified";1.0;"=";0.0;0.0
23877;452;"Histiocytoma- fibrous";"Skin";"Not specified";0.3378;"<=";0.0;257.510429
23882;487;"Histiocytoma- fibrous";"Skin";"Not specified";0.5;"<=";0.0;0.0
23883;488;"Histiocytoma- fibrous";"Skin";"Not specified";0.4369;"<=";0.0;0.0
23940;5;"Sarcoma- histiocytic";"Skin";"Not specified";0.5;"<=";0.0;0.0
23948;452;"Sarcoma- histiocytic";"Skin";"Not specified";0.5;"<=";0.0;0.0
23957;487;"Sarcoma- histiocytic";"Skin";"Not specified";0.5;"<=";0.0;0.0
23958;488;"Sarcoma- histiocytic";"Skin";"Not specified";0.5;"<=";0.0;0.0
24029;743;"Keratoacanthoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24030;744;"Keratoacanthoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24035;5;"Keratoacanthoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24036;192;"Keratoacanthoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24065;452;"Keratoacanthoma";"Skin";"Not specified";0.4674;"<=";0.0;0.0
24089;487;"Keratoacanthoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24090;488;"Keratoacanthoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24091;1129;"Keratoacanthoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24092;490;"Keratoacanthoma";"Skin";"Not specified";0.4384;"<=";0.0;0.0
24095;490;"Leukaemia- granulocytic";"Skin";"Not specified";1.0;"=";0.0;0.0
24106;744;"Leukaemia- mononuclear cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24109;192;"Leukaemia- mononuclear cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24121;488;"Leukaemia- mononuclear cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24126;5;"Lipoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24131;452;"Lipoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24134;487;"Lipoma";"Skin";"Not specified";0.5041;"<=";0.0;0.0
24135;488;"Lipoma";"Skin";"Not specified";0.4369;"<=";0.0;0.0
24136;1129;"Lipoma";"Skin";"Not specified";0.3633;"<=";0.0;535.124798
24137;490;"Lipoma";"Skin";"Not specified";0.2092;"<=";0.0;516.080154
24166;452;"Lymphoma- malignant";"Skin";"Not specified";0.5;"<=";0.0;0.0
24172;1129;"Lymphoma- malignant";"Skin";"Not specified";0.5;"<=";0.0;0.0
24173;490;"Lymphoma- malignant";"Skin";"Not specified";0.5;"<=";0.0;0.0
24204;490;"Neurofibrosarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24206;190;"Osteosarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24207;192;"Osteosarcoma";"Skin";"Not specified";0.3788;"<=";0.0;0.0
24212;487;"Osteosarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24213;488;"Osteosarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24242;452;"Sarcoma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24250;487;"Sarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24251;488;"Sarcoma";"Skin";"Not specified";1.0;"=";0.0;0.0
24252;1129;"Sarcoma";"Skin";"Not specified";0.5041;"<=";0.0;0.0
24253;490;"Sarcoma";"Skin";"Not specified";0.4384;"<=";0.0;0.0
24256;1129;"Schwannoma- benign";"Skin";"Not specified";1.0;"=";0.0;0.0
24257;490;"Schwannoma- benign";"Skin";"Not specified";1.0;"=";0.0;0.0
24266;192;"Schwannoma- malignant";"Skin";"Not specified";0.5;"<=";0.0;0.0
24271;452;"Schwannoma- malignant";"Skin";"Not specified";0.4505;"<=";0.0;165.897465
24275;1129;"Schwannoma- malignant";"Skin";"Not specified";1.0;"=";0.0;0.0
24276;490;"Schwannoma- malignant";"Skin";"Not specified";1.0;"=";0.0;0.0
24330;190;"Carcinoma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24362;487;"Carcinoma- squamous cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24363;488;"Carcinoma- squamous cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24364;1129;"Carcinoma- squamous cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24365;490;"Carcinoma- squamous cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24430;743;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24431;744;"Papilloma- squamous cell";"Skin";"Not specified";1.0;"=";0.0;0.0
24433;457;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;11.166771
24434;458;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;10.957437
24440;5;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24441;192;"Papilloma- squamous cell";"Skin";"Not specified";0.3788;"<=";0.0;0.0
24476;452;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24500;1129;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24501;490;"Papilloma- squamous cell";"Skin";"Not specified";0.5;"<=";0.0;0.0
24527;743;"Trichoepithelioma";"Skin";"Not specified";1.0;"=";0.0;0.0
24531;192;"Trichoepithelioma";"Skin";"Not specified";0.5;"<=";0.0;0.0
24589;744;"Tumour- neural crest";"Pinna";"Not specified";0.5;"<=";0.0;0.0
24681;1129;"Carcinoma";"Sebaceous gland";"Not specified";1.0;"=";0.0;0.0
24682;490;"Carcinoma";"Sebaceous gland";"Not specified";1.0;"=";0.0;0.0
24750;457;"Carcinoma- squamous cell";"Application site";"Not specified";0.5;"<=";0.0;11.195635
24751;458;"Carcinoma- squamous cell";"Application site";"Not specified";0.1121;"<=";0.0;2.090618
24760;457;"Papilloma- squamous cell";"Application site";"Not specified";0.0;"<=";0.0;0.165404
24761;458;"Papilloma- squamous cell";"Application site";"Not specified";0.0;"<=";0.0;0.098508
24844;743;"Fibroma";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
24845;744;"Fibroma";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
24850;190;"Fibroma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
24851;5;"Fibroma";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
24852;192;"Fibroma";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
24967;744;"Fibrosarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
24971;190;"Fibrosarcoma";"Subcutaneous tissue";"Not specified";0.1529;"<=";0.0;0.0
24972;5;"Fibrosarcoma";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25068;744;"Histiocytoma- fibrous";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25070;190;"Histiocytoma- fibrous";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25131;26;"Haemangioma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25135;190;"Haemangioma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25198;1068;"Haemangiosarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25199;26;"Haemangiosarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25268;1068;"Sarcoma- histiocytic";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25269;744;"Sarcoma- histiocytic";"Subcutaneous tissue";"Not specified";0.3788;"<=";0.0;0.0
25270;190;"Sarcoma- histiocytic";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25271;191;"Sarcoma- histiocytic";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25361;26;"Lipoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25426;1068;"Lymphoma- malignant";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25427;26;"Lymphoma- malignant";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25428;190;"Lymphoma- malignant";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25490;744;"Osteosarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25552;1068;"Sarcoma";"Subcutaneous tissue";"Not specified";0.0496;"<=";0.0;0.0
25553;26;"Sarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25576;452;"Sarcoma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25637;743;"Schwannoma- malignant";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25638;744;"Schwannoma- malignant";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25639;190;"Schwannoma- malignant";"Subcutaneous tissue";"Not specified";0.3788;"<=";0.0;0.0
25640;191;"Schwannoma- malignant";"Subcutaneous tissue";"Not specified";1.0;"=";0.0;0.0
25682;190;"Trichoepithelioma";"Subcutaneous tissue";"Not specified";0.5;"<=";0.0;0.0
25853;490;"Carcinoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
25892;744;"Histiocytoma- fibrous";"Spleen";"Not specified";1.0;"=";0.0;0.0
25893;190;"Histiocytoma- fibrous";"Spleen";"Not specified";0.5;"<=";0.0;0.0
25924;190;"Haemangioma";"Spleen";"Not specified";0.5;"<=";0.0;0.0
26024;1068;"Haemangiosarcoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
26025;26;"Haemangiosarcoma";"Spleen";"Not specified";0.3189;"<=";0.0;2027.042975
26031;190;"Haemangiosarcoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
26032;191;"Haemangiosarcoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
26097;1129;"Haemangiosarcoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
26098;490;"Haemangiosarcoma";"Spleen";"Not specified";1.0;"=";0.0;0.0
26159;1068;"Sarcoma- histiocytic";"Spleen";"Not specified";1.0;"=";0.0;0.0
26160;26;"Sarcoma- histiocytic";"Spleen";"Not specified";0.5;"<=";0.0;0.0
26161;744;"Sarcoma- histiocytic";"Spleen";"Not specified";0.5;"<=";0.0;0.0
26165;190;"Sarcoma- histiocytic";"Spleen";"Not specified";0.1212;"<=";0.0;1922.398484
26197;452;"Sarcoma- histiocytic";"Spleen";"Not specified";0.5;"<=";0.0;0.0
26225;490;"Sarcoma- histiocytic";"Spleen";"Not specified";1.0;"=";0.0;0.0
26242;490;"Leukaemia";"Spleen";"Not specified";1.0;"=";0.0;0.0
